book_id,goodreads_book_id,title,authors,average_rating,ratings_count_all_editions,text_reviews_count,image_url,small_image_url,popularity,avg_rating,p_rating_1,p_rating_2,p_rating_3,p_rating_4,p_rating_5
6258,134353,I'm OK-You're OK,Thomas A. Harris,3.7,13746,276,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13746,3.7,0.023861486,0.09479121,0.30605265,0.30867162,0.26662302
6259,22026,The Sicilian,Mario Puzo,3.94,15057,483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15057,3.94,0.0075712292,0.046822075,0.24626419,0.3955635,0.30377898
6260,25776210,Fire Touched,Patricia Briggs,4.35,23666,2370,https://images.gr-assets.com/books/1441912000m/25776210.jpg,https://images.gr-assets.com/books/1441912000s/25776210.jpg,23666,4.35,0.002788811,0.011620046,0.11235528,0.3755176,0.49771824
6261,34312,The Copper Beech,Maeve Binchy,3.89,17989,418,https://images.gr-assets.com/books/1355114025m/34312.jpg,https://images.gr-assets.com/books/1355114025s/34312.jpg,17989,3.89,0.006114848,0.04008005,0.2917894,0.38551337,0.2765023
6262,1422926,Frosty the Snow Man,"Jane Werner Watson, Corinne Malvern",4.25,16497,53,https://images.gr-assets.com/books/1309642075m/1422926.jpg,https://images.gr-assets.com/books/1309642075s/1422926.jpg,16497,4.25,0.017518336,0.03952234,0.17118263,0.21567558,0.5561011
6263,2696181,The Compound,S.A. Bodeen,3.87,18515,2341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18515,3.87,0.023602484,0.070429385,0.2399676,0.34825817,0.31774238
6264,12663,The Covenant,James A. Michener,4.17,16533,343,https://images.gr-assets.com/books/1310975573m/12663.jpg,https://images.gr-assets.com/books/1310975573s/12663.jpg,16533,4.17,0.0061694793,0.02600859,0.17758423,0.37016875,0.42006895
6265,141828,L’écume des jours,Boris Vian,4.02,18358,761,https://images.gr-assets.com/books/1332596603m/141828.jpg,https://images.gr-assets.com/books/1332596603s/141828.jpg,18358,4.02,0.0317028,0.06264299,0.17594509,0.31784508,0.41186404
6266,10637748,The Pledge,Kimberly Derting,3.8,26646,2419,https://images.gr-assets.com/books/1327878861m/10637748.jpg,https://images.gr-assets.com/books/1327878861s/10637748.jpg,26646,3.8,0.025557308,0.080312245,0.25129476,0.35179764,0.29103807
6267,85491,The Villa,Nora Roberts,3.94,22121,650,https://images.gr-assets.com/books/1351343027m/85491.jpg,https://images.gr-assets.com/books/1351343027s/85491.jpg,22121,3.94,0.010985036,0.050947063,0.26016003,0.34731704,0.33059084
6268,17729712,"Beautiful Broken Rules (Broken, #1)",Kimberly Lauren,4.15,27870,1729,https://images.gr-assets.com/books/1365043610m/17729712.jpg,https://images.gr-assets.com/books/1365043610s/17729712.jpg,27870,4.15,0.016648727,0.039038394,0.15184787,0.35877287,0.43369213
6269,180426,Dark Desire,Christine Feehan,4.2,23755,701,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,23755,4.2,0.01006104,0.037592087,0.16771206,0.3157651,0.46886972
6270,13170596,Fragments,Dan Wells,4.12,20491,1720,https://images.gr-assets.com/books/1352943797m/13170596.jpg,https://images.gr-assets.com/books/1352943797s/13170596.jpg,20491,4.12,0.0101996,0.03035479,0.17519887,0.39885804,0.3853887
6271,10428803,A Rogue by Any Other Name,Sarah MacLean,3.95,24286,1944,https://images.gr-assets.com/books/1327928208m/10428803.jpg,https://images.gr-assets.com/books/1327928208s/10428803.jpg,24286,3.95,0.021987977,0.048381783,0.2181092,0.3856131,0.32590792
6272,92307,Sein und Zeit,Martin Heidegger,3.99,15501,437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15501,3.99,0.035288047,0.059286498,0.19321334,0.30101284,0.41119927
6273,4652,In Our Time,Ernest Hemingway,3.8,16010,730,https://images.gr-assets.com/books/1369859426m/4652.jpg,https://images.gr-assets.com/books/1369859426s/4652.jpg,16010,3.8,0.019425359,0.067832604,0.27564022,0.36714554,0.2699563
6274,25078,Savage Inequalities: Children in America's Schools,Jonathan Kozol,4.23,13999,635,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13999,4.23,0.00778627,0.023287378,0.14286734,0.3793128,0.4467462
6275,6605625,The Enemy,Charlie Higson,4.08,17921,2029,https://images.gr-assets.com/books/1340819657m/6605625.jpg,https://images.gr-assets.com/books/1340819657s/6605625.jpg,17921,4.08,0.021204174,0.047876794,0.17432062,0.3429496,0.41364878
6276,7201,As The Crow Flies,Jeffrey Archer,4.05,16020,631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16020,4.05,0.008177279,0.035518102,0.20486891,0.3963171,0.3551186
6277,142540,The Empty Chair ,Jeffery Deaver,4.06,18900,625,https://images.gr-assets.com/books/1336331745m/142540.jpg,https://images.gr-assets.com/books/1336331745s/142540.jpg,18900,4.06,0.004920635,0.026137566,0.20820105,0.4274603,0.3332804
6278,18869967,Jamaica Inn,Daphne du Maurier,3.85,20557,1669,https://images.gr-assets.com/books/1386605082m/18869967.jpg,https://images.gr-assets.com/books/1386605082s/18869967.jpg,20557,3.85,0.012258598,0.056574404,0.26482463,0.40613902,0.26020333
6279,428042,Airborn,Kenneth Oppel,4.16,20114,1694,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,20114,4.16,0.015461868,0.02982997,0.16237447,0.3602466,0.4320871
6280,219535,The Other,Thomas Tryon,3.99,16670,465,https://images.gr-assets.com/books/1326661013m/219535.jpg,https://images.gr-assets.com/books/1326661013s/219535.jpg,16670,3.99,0.017096581,0.04679064,0.22135574,0.35578886,0.3589682
6281,24473465,The English Spy,Daniel Silva,4.16,16045,1340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16045,4.16,0.012776566,0.02947959,0.14615145,0.40592083,0.40567154
6282,10431447,Wildwood,"Colin Meloy, Carson Ellis",3.63,20205,2798,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,20205,3.63,0.041326404,0.09923286,0.28101954,0.34313288,0.23528829
6283,9957,The Cement Garden,Ian McEwan,3.57,18301,1343,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18301,3.57,0.034369707,0.10081416,0.3109666,0.36790338,0.18594612
6284,28507,Serpent Mage,"Margaret Weis, Tracy Hickman",4.06,18051,138,https://images.gr-assets.com/books/1327837018m/28507.jpg,https://images.gr-assets.com/books/1327837018s/28507.jpg,18051,4.06,0.0067032296,0.037227854,0.21367237,0.37887096,0.36352557
6285,74812,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,Daniel Tammet,3.84,16092,1845,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16092,3.84,0.011558538,0.058786973,0.27063137,0.39901814,0.26000497
6286,17560674,The Bet,Rachel Van Dyken,3.85,28316,2400,https://images.gr-assets.com/books/1362593639m/17560674.jpg,https://images.gr-assets.com/books/1362593639s/17560674.jpg,28316,3.85,0.025144795,0.068547815,0.23665066,0.37448794,0.29516882
6287,8564644,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,Conor Grennan,4.25,15834,2210,https://images.gr-assets.com/books/1279553857m/8564644.jpg,https://images.gr-assets.com/books/1279553857s/8564644.jpg,15834,4.25,0.009094354,0.02387268,0.13395226,0.37015283,0.46292788
6288,968403,The Descendants,Kaui Hart Hemmings,3.82,17650,2254,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17650,3.82,0.01082153,0.05388102,0.25864023,0.45677054,0.21988669
6289,29610595,Too Late,Colleen Hoover,4.03,20459,2980,https://images.gr-assets.com/books/1459520906m/29610595.jpg,https://images.gr-assets.com/books/1459520906s/29610595.jpg,20459,4.03,0.027958356,0.060266875,0.1786011,0.3224009,0.41077277
6290,954303,Kitchen no Ohimesama,"Natsumi Ando, Miyuki Kobayashi",4.16,16318,289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16318,4.16,0.028373575,0.055092536,0.16619684,0.22754014,0.5227969
6291,79834,Lust for Life: A Novel of Vincent Van Gogh,Irving Stone,4.19,15758,810,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15758,4.19,0.013770783,0.031031856,0.15369971,0.35080594,0.4506917
6292,5585788,Skinwalker,Faith Hunter,3.89,25531,1528,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,25531,3.89,0.029689398,0.06067134,0.22486389,0.36105126,0.3237241
6293,648194,Hissy Fit,Mary Kay Andrews,3.96,18023,1224,https://images.gr-assets.com/books/1355940330m/648194.jpg,https://images.gr-assets.com/books/1355940330s/648194.jpg,18023,3.96,0.012761472,0.04394385,0.24185763,0.3769073,0.32452977
6294,11343348,Private Games ,"James Patterson, Mark T. Sullivan",3.83,17578,1195,https://images.gr-assets.com/books/1498199246m/11343348.jpg,https://images.gr-assets.com/books/1498199246s/11343348.jpg,17578,3.83,0.021617932,0.06280578,0.26396632,0.37131643,0.28029355
6295,109901,The Cold Dish,Craig Johnson,4.14,18109,2456,https://images.gr-assets.com/books/1398028367m/109901.jpg,https://images.gr-assets.com/books/1398028367s/109901.jpg,18109,4.14,0.009829367,0.025953945,0.15257607,0.4405544,0.3710862
6296,21060,Crown Duel ,Sherwood Smith,4.19,20200,913,https://images.gr-assets.com/books/1360507771m/21060.jpg,https://images.gr-assets.com/books/1360507771s/21060.jpg,20200,4.19,0.016633663,0.040940594,0.16470297,0.29341584,0.48430693
6297,731804,Pinkalicious,"Victoria Kann, Elizabeth Kann",4.05,16659,727,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16659,4.05,0.028753227,0.06302899,0.19322889,0.25727835,0.45771053
6298,5936,The Poetry of Pablo Neruda,"Pablo Neruda, Ilan Stavans",4.44,14698,239,https://images.gr-assets.com/books/1417605511m/5936.jpg,https://images.gr-assets.com/books/1417605511s/5936.jpg,14698,4.44,0.006395428,0.015172132,0.09429854,0.29752347,0.58661044
6299,2872,Falling Angels,Tracy Chevalier,3.55,19931,1260,https://images.gr-assets.com/books/1327995250m/2872.jpg,https://images.gr-assets.com/books/1327995250s/2872.jpg,19931,3.55,0.019818373,0.10285485,0.35477397,0.3508103,0.17174251
6300,194086,Sleeping Arrangements,Madeleine Wickham,3.24,18185,961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18185,3.24,0.061809182,0.17800385,0.3690954,0.24333242,0.14775914
6301,9975679,Monsters,Ilsa J. Bick,3.94,21937,2778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,21937,3.94,0.028080411,0.059032686,0.20973697,0.35260063,0.3505493
6302,91582,Lady Susan,"Jane Austen, Robert William Chapman",3.56,20969,2047,https://images.gr-assets.com/books/1328864949m/91582.jpg,https://images.gr-assets.com/books/1328864949s/91582.jpg,20969,3.56,0.017883543,0.09828795,0.36563498,0.3389766,0.17921694
6303,18105011,"Sweet Home (Sweet Home, #1)",Tillie Cole,4.05,28775,2087,https://images.gr-assets.com/books/1376473414m/18105011.jpg,https://images.gr-assets.com/books/1376473414s/18105011.jpg,28775,4.05,0.03329279,0.054491747,0.16191138,0.33098176,0.41932234
6304,35354,Remember Me ,Mary Higgins Clark,3.91,18604,466,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18604,3.91,0.004998925,0.038378842,0.29015267,0.37868202,0.2877876
6305,1107001,"The Silver Palate Cookbook: Delicious Recipes, Menus, Tips, Lore From Manhattan's Celebrated  Gourmet  Food Shop.","Julee Rosso, Sheila Lukins, Michael McLaughlin",4.06,15600,114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15600,4.06,0.020705128,0.04602564,0.19141026,0.3324359,0.40942308
6306,106648,Memories of Midnight,Sidney Sheldon,3.68,15083,353,https://images.gr-assets.com/books/1501701194m/106648.jpg,https://images.gr-assets.com/books/1501701194s/106648.jpg,15083,3.68,0.016243452,0.08068687,0.33434993,0.3433667,0.22535305
6307,460635,The Bone People,Keri Hulme,4.06,16372,1391,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16372,4.06,0.026752993,0.054361105,0.16870266,0.3326411,0.41754216
6308,295305,Wolf Brother,"Michelle Paver, Geoff Taylor",4.15,18078,1255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18078,4.15,0.013663016,0.037836045,0.17347051,0.33576724,0.4392632
6309,17608111,The Crimson Campaign,Brian  McClellan,4.35,17072,825,https://images.gr-assets.com/books/1363102695m/17608111.jpg,https://images.gr-assets.com/books/1363102695s/17608111.jpg,17072,4.35,0.0034559513,0.011597938,0.094189316,0.40844658,0.4823102
6310,15984268,The Universe Versus Alex Woods,Gavin Extence,4.08,16730,2135,https://images.gr-assets.com/books/1352436020m/15984268.jpg,https://images.gr-assets.com/books/1352436020s/15984268.jpg,16730,4.08,0.011356844,0.03484758,0.17423789,0.4210998,0.35845786
6311,296125,"Stormy, Misty's Foal",Marguerite Henry,4.06,17838,142,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17838,4.06,0.00583025,0.033804238,0.24077812,0.32991368,0.38967374
6312,6735082,バクマン。 1,"Tsugumi Ohba, Takeshi Obata, Diana Hammermeister",4.18,15682,398,https://images.gr-assets.com/books/1346333264m/6735082.jpg,https://images.gr-assets.com/books/1346333264s/6735082.jpg,15682,4.18,0.022318581,0.043935724,0.15712282,0.279875,0.49674785
6313,73084,"Heaven, Texas",Susan Elizabeth Phillips,4.08,25784,1081,https://images.gr-assets.com/books/1308646849m/73084.jpg,https://images.gr-assets.com/books/1308646849s/73084.jpg,25784,4.08,0.01140242,0.03979212,0.19325939,0.36953148,0.38601458
6314,639787,The Murder on the Links,Agatha Christie,3.8,24000,1312,https://images.gr-assets.com/books/1384562979m/639787.jpg,https://images.gr-assets.com/books/1384562979s/639787.jpg,24000,3.8,0.0059166667,0.045833334,0.318875,0.40275,0.226625
6315,12331767,High-Rise,J.G. Ballard,3.68,16156,1600,https://images.gr-assets.com/books/1358752559m/12331767.jpg,https://images.gr-assets.com/books/1358752559s/12331767.jpg,16156,3.68,0.026801188,0.09160683,0.27525377,0.39025748,0.21608071
6316,18304,Der Antichrist,"Friedrich Nietzsche, H.L. Mencken",3.91,14903,611,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,14903,3.91,0.020734081,0.060793128,0.2286117,0.36328256,0.32657853
6317,110890,The Looming Tower: Al-Qaeda and the Road to 9/11,Lawrence Wright,4.38,15017,1689,https://images.gr-assets.com/books/1320471617m/110890.jpg,https://images.gr-assets.com/books/1320471617s/110890.jpg,15017,4.38,0.0039954716,0.013185057,0.09895452,0.3659852,0.5178797
6318,16685,The Cat Who Walks through Walls,Robert A. Heinlein,3.7,18395,561,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18395,3.7,0.02468062,0.08611035,0.29203588,0.36248982,0.23468333
6319,32438,Shattered,"K.R. Dwyer, Dean Koontz",3.87,17425,215,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17425,3.87,0.011879483,0.054863703,0.28935438,0.33566713,0.3082353
6320,38505,Hollywood,Charles Bukowski,3.78,14769,543,https://images.gr-assets.com/books/1361998529m/38505.jpg,https://images.gr-assets.com/books/1361998529s/38505.jpg,14769,3.78,0.011239759,0.06120929,0.2985984,0.39555827,0.23339427
6321,2999282,Dexter by Design,Jeff Lindsay,3.72,18937,1034,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18937,3.72,0.013835349,0.07044411,0.31911072,0.3734488,0.22316101
6322,7073,A Son of the Circus,John Irving,3.61,16493,587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16493,3.61,0.03134663,0.09458558,0.31522465,0.35160372,0.20723943
6323,10618,Apt Pupil,Stephen King,3.83,18199,537,https://images.gr-assets.com/books/1330222469m/10618.jpg,https://images.gr-assets.com/books/1330222469s/10618.jpg,18199,3.83,0.013956811,0.060278036,0.2753448,0.38068026,0.2697401
6324,84052,"Morning, Noon & Night",Sidney Sheldon,3.62,14036,369,https://images.gr-assets.com/books/1344267638m/84052.jpg,https://images.gr-assets.com/books/1344267638s/84052.jpg,14036,3.62,0.018167568,0.09653748,0.34276146,0.33050728,0.21202622
6325,238141,Memory in Death ,J.D. Robb,4.31,21497,546,https://images.gr-assets.com/books/1299457743m/238141.jpg,https://images.gr-assets.com/books/1299457743s/238141.jpg,21497,4.31,0.0028841235,0.013304182,0.13960087,0.3560497,0.48816115
6326,46114,The Waves,Virginia Woolf,4.14,18909,1420,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18909,4.14,0.023163574,0.051827174,0.15934211,0.29166007,0.4740071
6327,280410,The Nine: Inside the Secret World of the Supreme Court,Jeffrey Toobin,4.06,13660,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13660,4.06,0.007174231,0.025622254,0.17218155,0.4852123,0.30980965
6328,9724798,The Violets of March,Sarah Jio,3.8,19306,2581,https://images.gr-assets.com/books/1299776782m/9724798.jpg,https://images.gr-assets.com/books/1299776782s/9724798.jpg,19306,3.8,0.020770745,0.07308609,0.25463587,0.3918989,0.25960842
6329,8574333,엄마를 부탁해,"Kyung-Sook Shin, 신경숙, Chi-Young Kim",3.76,17739,3265,https://images.gr-assets.com/books/1320413213m/8574333.jpg,https://images.gr-assets.com/books/1320413213s/8574333.jpg,17739,3.76,0.025424207,0.07830205,0.26128867,0.37888268,0.25610238
6330,243298,The Shining Ones,David Eddings,3.95,19856,89,https://images.gr-assets.com/books/1403187182m/243298.jpg,https://images.gr-assets.com/books/1403187182s/243298.jpg,19856,3.95,0.008460918,0.0521253,0.25810838,0.34850925,0.33279613
6331,105973,House of M,"Brian Michael Bendis, Olivier Coipel, Tim Townsend, Rick Magyar, John Dell, Scott Hanna, Frank D'Armata, Chris Eliopoulos, James Taveras, Omar Otieku, Tom Valente, Esad Ribic",3.97,15636,429,https://images.gr-assets.com/books/1409502209m/105973.jpg,https://images.gr-assets.com/books/1409502209s/105973.jpg,15636,3.97,0.017651573,0.059030443,0.21469685,0.34893835,0.35968277
6332,6178065,Tenth Grade Bleeds,Heather Brewer,4.24,18510,725,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18510,4.24,0.010858995,0.032793086,0.16450568,0.28422475,0.50761753
6333,42696,Trinity: A Novel of Ireland,Leon Uris,4.23,16938,876,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16938,4.23,0.007320817,0.026744599,0.15497698,0.35476443,0.45619318
6334,667234,The Cat in the Hat Comes Back,Dr. Seuss,3.83,22712,432,https://images.gr-assets.com/books/1332799738m/667234.jpg,https://images.gr-assets.com/books/1332799738s/667234.jpg,22712,3.83,0.022763297,0.083039805,0.27844313,0.27778268,0.33797112
6335,316496,Oscar and Lucinda,Peter Carey,3.72,16639,687,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16639,3.72,0.03611996,0.08636336,0.2583088,0.3586754,0.2605325
6336,7058,The Good Husband of Zebra Drive,Alexander McCall Smith,4.06,20218,1076,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,20218,4.06,0.0019289742,0.016470471,0.21085171,0.4571174,0.31363142
6337,827685,Up from Slavery,"Booker T. Washington, Ishmael Reed",4.09,17525,840,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17525,4.09,0.015121255,0.042396575,0.19577746,0.33198288,0.41472182
6338,93796,The Secret Servant,Daniel Silva,4.25,16760,689,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16760,4.25,0.004653938,0.013782816,0.13550119,0.41968974,0.42637232
6339,11201007,Hearts In Darkness,Laura Kaye,3.86,32772,2624,https://images.gr-assets.com/books/1306632316m/11201007.jpg,https://images.gr-assets.com/books/1306632316s/11201007.jpg,32772,3.86,0.01955938,0.06944953,0.2438362,0.36116198,0.30599293
6340,61903,Shards of Honor,Lois McMaster Bujold,4.13,21201,1241,https://images.gr-assets.com/books/1392767899m/61903.jpg,https://images.gr-assets.com/books/1392767899s/61903.jpg,21201,4.13,0.008301496,0.03561153,0.18018018,0.3733786,0.4025282
6341,71292,Astérix le Gaulois,"René Goscinny, Albert Uderzo, Anthea Bell, Derek Hockridge",4.18,17468,339,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17468,4.18,0.00858713,0.028566523,0.17523472,0.3465766,0.44103503
6342,112872,"A Light in the Window (The Mitford Years, #2)",Jan Karon,4.23,18662,718,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18662,4.23,0.00455471,0.01966563,0.15936127,0.37552246,0.44089594
6343,16055475,The Forever of Ella and Micha,Jessica Sorensen,4.1,27318,1559,https://images.gr-assets.com/books/1363575595m/16055475.jpg,https://images.gr-assets.com/books/1363575595s/16055475.jpg,27318,4.1,0.009334505,0.034336336,0.18291968,0.39084122,0.38256827
6344,2210921,Say Goodbye,Lisa Gardner,4.12,17732,1055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17732,4.12,0.008290097,0.028705167,0.18565306,0.39166477,0.3856869
6345,579143,Scuffy the Tugboat and His Adventures Down the River,Gertrude Crampton,4.11,17750,117,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17750,4.11,0.011154929,0.043492958,0.23098591,0.2503662,0.464
6346,111021,Dawn,Erin Hunter,4.31,20726,429,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,20726,4.31,0.007140789,0.030203609,0.15101804,0.26975778,0.5418798
6347,239388,Just Me and My Dad (Look-Look),Mercer Mayer,4.19,16356,157,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16356,4.19,0.012655906,0.03753974,0.1912448,0.26247248,0.49608707
6348,34760,All I Really Need To Know I Learned in Kindergarten,Robert Fulghum,4.03,17227,708,https://images.gr-assets.com/books/1403541609m/34760.jpg,https://images.gr-assets.com/books/1403541609s/34760.jpg,17227,4.03,0.013293087,0.04893481,0.21216695,0.3478261,0.37777907
6349,144792,Temple,Matthew Reilly,4.04,16027,492,https://images.gr-assets.com/books/1312054860m/144792.jpg,https://images.gr-assets.com/books/1312054860s/144792.jpg,16027,4.04,0.015848257,0.045298558,0.20097336,0.3597055,0.37817433
